title,category,slug,code_rome,salaire_median_annuel,salaire_median_horaire,niveau_education,nombre_demandeurs,nombre_offres,tension_pct,tension_desc,description,url
Architecte base de données,support-a-l-entreprise,architecte-base-de-donnees,M1868,,,Bac+5 (Master/Ingénieur),40,2980,4,Favorable,L'Architecte base de données structure et optimise la gestion des données au sein des entreprises.\nConçoit et met en place des architectures de bases de données adaptées aux besoins des entreprises\n,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1868
Gestionnaire de parc informatique,support-a-l-entreprise,gestionnaire-de-parc-informatique,M1869,,,Bac+5 (Master/Ingénieur),40,990,3,Neutre,Le Gestionnaire de parc informatique optimise et sécurise les ressources informatiques d'une entreprise.\nGère et optimise l'inventaire des équipements informatiques en élaborant des rapports sur l'ét,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1869
Directeur / Directrice de projet en informatique,support-a-l-entreprise,directeur-directrice-de-projet-en-informatique,M1870,,,Bac+5 (Master/Ingénieur),960,2570,3,Neutre,"Le Directeur de projet en informatique dirige le développement et la mise en œuvre de solutions informatiques complexes de la planification, exécution à la clôture des projets.\nDéfinit et coordonne l",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1870
Gestionnaire d'applications système d'information,support-a-l-entreprise,gestionnaire-d-applications-systeme-d-information,M1871,,,Bac+5 (Master/Ingénieur),60,840,4,Favorable,Le Gestionnaire d'applications système d'information joue un rôle dans la gestion et l'optimisation des systèmes informatiques d'une entreprise.\nAssure la maintenance et l'évolution des applications ,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1871
Consultant décisionnel / Consultante décisionnelle - Business Intelligence,support-a-l-entreprise,consultant-decisionnel-consultante-decisionnelle-business-intelligence,M1872,,,Bac+5 (Master/Ingénieur),490,880,4,Favorable,Le Consultant décisionnel en Business Intelligence transforme des données brutes en informations exploitables permettant des décisions stratégiques.\nAnalyse les besoins du client pour fournir des sol,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1872
Spécialiste IA embarquée,support-a-l-entreprise,specialiste-ia-embarquee,M1873,,,Bac+5 (Master/Ingénieur),40,160,4,Favorable,Le Spécialiste IA embarquée intègre l'intelligence artificielle dans les systèmes embarqués.\nConçoit et développe des algorithmes d'intelligence artificielle pour des dispositifs embarqués\nOptimise ,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1873
Spécialiste support,support-a-l-entreprise,specialiste-support,M1874,,,Bac+5 (Master/Ingénieur),20,700,4,Favorable,Le spécialiste support informatique est chargé de garantir la fluidité et l'efficacité des systèmes informatiques en entreprise.\nSupervise et coordonne les activités de support technique pour les uti,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1874
Coordinateur / Coordinatrice Maitrise d'Ouvrage Système d'Information (MOA SI),support-a-l-entreprise,coordinateur-coordinatrice-maitrise-d-ouvrage-systeme-d-information-moa-si,M1875,,,Bac+5 (Master/Ingénieur),280,2040,4,Favorable,Le Coordinateur Maitrise d'Ouvrage Système d'Information (MOA SI) joue un rôle important dans la conception et l'optimisation des systèmes d'information au sein des entreprises.\nDéfinit les besoins d,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1875
Technicien / Technicienne Cloud,support-a-l-entreprise,technicien-technicienne-cloud,M1876,,,Bac+3 (Licence),,120,3,Neutre,Le Technicien Cloud ou informatique en nuage est responsable de la gestion et de l'optimisation des services stockant et traitant des données sur des serveurs à distance.\nInstalle et configure des pl,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1876
Développeur / Développeuse blockchain,support-a-l-entreprise,developpeur-developpeuse-blockchain,M1877,,,Bac+5 (Master/Ingénieur),20,120,4,Favorable,"Le Développeur Blockchain est un spécialiste du stockage, transmission de données de manière sécurisée.\nConçoit et développe des architectures de blockchain adaptées aux besoins des clients\nImplémen",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1877
Responsable de la production informatique,support-a-l-entreprise,responsable-de-la-production-informatique,M1878,,,Bac+5 (Master/Ingénieur),100,1480,3,Neutre,Le Responsable de la production informatique orchestre l'ensemble des opérations informatiques pour garantir une performance optimale.\nSupervise et coordonne les activités de production informatique ,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1878
Ingénieur / Ingénieure Cloud computing,support-a-l-entreprise,ingenieur-ingenieure-cloud-computing,M1879,,,Bac+5 (Master/Ingénieur),60,520,4,Favorable,L'Ingénieur Cloud computing participe à la transformation numérique des entreprises à travers une architecture cloud optimisée.\nConçoit et déploie des architectures cloud adaptées aux besoins des cli,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1879
Spécialiste e-santé,support-a-l-entreprise,specialiste-e-sante,M1880,,,Bac+5 (Master/Ingénieur),140,270,4,Favorable,Le Spécialiste e-santé optimise les soins de santé grâce à l'utilisation des technologies numériques ou connectées.\nConçoit et déploie des solutions technologiques en respectant les exigences régleme,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1880
Chef / Cheffe de projet Maîtrise d'Ouvrage des Systèmes d'Information (MOA),support-a-l-entreprise,chef-cheffe-de-projet-maitrise-d-ouvrage-des-systemes-d-information-moa,M1881,,,Bac+5 (Master/Ingénieur),1340,6010,4,Favorable,Le Chef de projet Maîtrise d'ouvrage des systèmes d'information (MOA) assure la coordination et la gestion des projets informatiques.\nDéfinit les besoins des utilisateurs et élabore le cahier des cha,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1881
Architecte sécurité informatique,support-a-l-entreprise,architecte-securite-informatique,M1882,,,Bac+5 (Master/Ingénieur),50,550,4,Favorable,L'architecte sécurité informatique conçoit et supervise la stratégie de sécurité des systèmes d'information.\nÉvalue et analyse les risques et vulnérabilités de sécurité des données informatiques face,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1882
Analyste SOC (Security Operations Center),support-a-l-entreprise,analyste-soc-security-operations-center,M1883,,,Bac+5 (Master/Ingénieur),70,140,4,Favorable,L'Analyste SOC surveille et protège les systèmes informatiques des organisations contre les cyberattaques.\nSurveille les réseaux et les systèmes pour détecter les anomalies et les signes d'intrusion\,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1883
"Ingénieur / Ingénieure systèmes, réseaux et sécurité informatique",support-a-l-entreprise,ingenieur-ingenieure-systemes-reseaux-et-securite-informatique,M1884,,,Bac+5 (Master/Ingénieur),560,8670,3,Neutre,"L'Ingénieur systèmes, réseaux et sécurité informatique assure la protection et l'efficacité des infrastructures IT (technologie de l'information).\nConçoit et déploie des architectures réseaux et syst",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1884
Responsable télécoms,support-a-l-entreprise,responsable-telecoms,M1885,,,Bac+5 (Master/Ingénieur),310,1260,3,Neutre,Le Responsable télécoms assure le développement et la maintenance des infrastructures de télécommunication pour garantir une connectivité optimale.\nSupervise et coordonne les projets de développement,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1885
Chef / Cheffe de projet Web,support-a-l-entreprise,chef-cheffe-de-projet-web,M1886,,,Bac+5 (Master/Ingénieur),2330,4370,3,Neutre,Le Chef de projet Web est responsable de la gestion des projets internet et intranet de l'entreprise.\nCoordonne le développement de sites web et d'applications mobiles en collaboration avec des équip,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1886
Product builder no code,support-a-l-entreprise,product-builder-no-code,M1887,,,Bac+5 (Master/Ingénieur),40,170,4,Favorable,"Le Product builder no code ou Constructeur de produits sans code développe des produits numériques, tels que des applications web et mobiles ou sites internet, en utilisant des outils et des plateform",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1887
Spécialiste en modélisation climatique,support-a-l-entreprise,specialiste-en-modelisation-climatique,M1888,,,Bac+8 (Doctorat),,,3,Neutre,Le Spécialiste en modélisation climatique travaille à la compréhension et l'interprétation des changements\nclimatiques.\nDéveloppe et utilise des modèles mathématiques et informatiques pour simuler l,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1888
Ingénieur / Ingénieure en Intelligence Artificielle (IA),support-a-l-entreprise,ingenieur-ingenieure-en-intelligence-artificielle-ia,M1889,,,Bac+5 (Master/Ingénieur),560,1310,4,Favorable,L'Ingénieur en Intelligence Artificielle (IA) est spécialisé dans l'innovation technologique relevant de l'Intelligence Artificielle.\nTransforme les données complexes en solutions intelligentes\nConç,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1889
Responsable d'opérations en station météorologique,support-a-l-entreprise,responsable-d-operations-en-station-meteorologique,M1890,,,Bac+5 (Master/Ingénieur),,30,3,Neutre,Le Responsable d'opérations en station météorologique gère et veille au bon fonctionnement des stations météorologiques.\nSupervise la collecte de données météorologiques pour assurer leur exactitude ,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1890
Ingénieur / Ingénieure prévisionniste météorologue,support-a-l-entreprise,ingenieur-ingenieure-previsionniste-meteorologue,M1891,,,Bac+5 (Master/Ingénieur),20,40,3,Neutre,L'Ingénieur de travaux en météorologie analyse la prévision des conditions météorologiques.\nAnalyse les données météorologiques pour prévoir les conditions climatiques\nInterprète des cartes météorol,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1891
Ingénieur / Ingénieure en informatique embarquée,support-a-l-entreprise,ingenieur-ingenieure-en-informatique-embarquee,M1892,,,Bac+5 (Master/Ingénieur),330,1770,4,Favorable,L'Ingénieur en informatique embarquée développe et optimise des solutions technologiques intégrées.\nConçoit et développe des systèmes informatiques embarqués pour diverses applications industrielles ,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1892
Technicien / Technicienne de la météorologie,support-a-l-entreprise,technicien-technicienne-de-la-meteorologie,M1893,,,Bac+5 (Master/Ingénieur),20,130,3,Neutre,Le Technicien de la météorologie analyse et collecte des données météorologiques fiables.\nUtilise des instruments spécialisés pour mesurer les paramètres et effectue des relevés atmosphériques\nContr,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1893
Gestionnaire de base de données,support-a-l-entreprise,gestionnaire-de-base-de-donnees,M1894,,,Bac+5 (Master/Ingénieur),400,6670,2,Défavorable,"Le Gestionnaire de base de données est central dans la gestion et la sécurité des informations d'une entreprise.\nAssure la conception, la mise en place et la maintenance des bases de données\nOptimis",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=M1894
Cariste,transport-et-logistique,cariste,N1101,26508,16.50,Bac (Baccalauréat),67210,162960,2,Défavorable,Le Cariste contribue et assure la gestion des flux de marchandises et la logistique par les opérations de déplacement de matériaux ou de produits pour une entreprise.\nManœuvre et manipule des chariot,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=N1101
Déménageur / Déménageuse,transport-et-logistique,demenageur-demenageuse,N1102,26508,16.50,CAP/BEP,2240,4360,1,Très défavorable,"Le déménageur assure le transport, à l’aide d’un véhicule adapté sur toutes distances, de meubles ou tous objets pour le compte de particuliers ou d’entreprises. \nEmballe, monte et démonte des meuble",https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=N1102
Préparateur / Préparatrice de commandes,transport-et-logistique,preparateur-preparatrice-de-commandes,N1103,30244,18.82,Bac (Baccalauréat),112630,133470,1,Très défavorable,Le Préparateur de commandes assure l'efficacité et la précision du traitement des demandes logistiques et le conditionnement de produits avant expédition vers les partenaires ou clients de l'entrepris,https://candidat.francetravail.fr/marche-du-travail/fichemetierrome?codeRome=N1103
